    2952     31.30    -178     613     93.20     46.80
    2004     31.37   -1133     450      85.4     -42.4
    3163     31.37      26     718       6.5     -55.9
    4376     31.37    1239     950      69.0       8.3
    4252     31.38    1114     971     220.5      21.9
    3546     31.44     402     450     303.0      36.2
    1987     31.50   -1163    1046     117.5      19.2
    2910     31.54    -244     889     136.9      33.3
    4715     31.56    1559    1222     328.2      18.4
    3352     31.57     195     619    274.00     22.30
    3041     31.58    -117     795     115.3      53.9
    1854     31.61   -1307     670      80.5     -60.9
    4483     31.61    1322     620    325.50     21.30
    3398     31.63     235     625      90.5      15.0
    2390     31.64    -774     570      87.0      60.6
    3655     31.65     490     759     170.5     -16.9
    3873     31.67     706     310    313.50     28.40
    2064     31.69   -1105     601     124.8     -27.3
    3352     31.72     180     802     158.1      43.4
    2508     31.74    -666    1083     275.2      26.1
    2683     31.74    -491     367     351.0     -32.6
    2887     31.78    -291     853      19.2     -29.7
   11277     31.79    8098    1206      13.0      49.4
    2368     31.79    -811     699      68.8      19.6
    4039     31.79     860     442    325.40     -7.20
    2126     31.80   -1054     454    193.00    -56.70
    2571     31.84    -613     630     208.1     -21.0
    2253     31.92    -939    1763     252.0      13.1
    2101     31.93   -1092     626    273.00     52.70
    3857     31.95     662     626     98.60    -32.70
    3002     31.97    -195     889     244.9      28.6
    3373     31.97     176     643     101.6     -34.0
    2400     31.99    -800     627    128.70     47.90
    2825     31.99    -374     855     149.4     -14.9
    9135     32.00    5935    1336     256.6      24.4
    3472     32.01     271    1141     289.9      16.6
    3508     32.04     304     400     339.9      34.4
    5134     32.08    1926    1087     268.7      13.2
    4460     32.10    1250     749     331.0     -46.4
    3132     32.11     -79     819     148.1      43.0
    4699     32.12    1487     676     329.8     -49.2
    1855     32.14   -1359    1146     160.3     -64.9
    3672     32.14     458     630    274.40    -24.60
    2705     32.18    -513     839     130.7      53.1
    2556     32.24    -668     937      93.5      80.4
    3351     32.25     126    1044     273.8     -19.5
    2865     32.26    -361     656      76.0     -78.9
    2751     32.36    -485     532     223.2      40.8
    3353     32.36     117     876     273.4     -19.3
    4187     32.38     949     635     51.90     13.80
    3318     32.39      79     203    269.60     26.50
    3151     32.40     -89     726     147.7      53.8
    4011     32.40     771     635    233.20    -28.60
    3363     32.42     121     635    285.10     23.60
    3906     32.43     663    1107     161.8     -16.5
    3652     32.49     403     975     321.1      74.1
    2315     32.58    -943     589     268.9     -26.9
    3036     32.58    -222     822      38.7      40.3
    3320     32.59      62     639     90.60     54.50
    3943     32.59     684     639    111.70    -59.50
    4559     32.59    1300     947     304.3     -20.4
    4204     32.63     941     741      86.0      16.8
    3090     32.64    -174     640    247.40    -10.60
    3143     32.71    -128     787     302.6      61.2
    2887     32.72    -385     794     143.7      28.1
    2720     32.75    -555     642    202.90    -29.60
    3488     32.76     212     630     138.3      53.8
    3330     32.83      47     643    228.80     55.70
    3189     32.85     -96     257    275.00     14.90
    3211     32.85     -74     785     234.6      21.8
    2054     32.87   -1233     541      25.8      49.0
    3735     32.89     446    1043      88.4     -28.6
    3316     32.93      23     773     217.6      72.1
    3516     32.97     219     646     26.30     43.20
    1917     33.03   -1386     647      46.7     -32.3
    3238     33.11     -73    1202     264.7     -14.6
    3481     33.11     169     649    307.70     58.70
    3260     33.13     -53     795     219.2     -27.1
    4192     33.13     879     677     338.3      34.6
    3236     33.14     -78     650     65.50     69.60
    4541     33.14    1227     650    350.30     66.10
    3161     33.16    -155    1010     282.2      12.4
    4861     33.17    1544    1137     114.4     -50.9
    4001     33.21     680     651    109.20    -63.20
    4371     33.21    1050     651    201.70    -76.60
    2202     33.25   -1124     462    109.70     55.60
    3688     33.27     361     462    169.80    -63.20
    4019     33.33     686     944     153.7     -36.3
    2722     33.39    -617     856      40.6     -60.3
    4733     33.40    1393     759     266.0      38.3
    3005     33.41    -336     669      56.8      15.0
    3352     33.43       9     772     326.7     -21.3
    3518     33.44     174    1016     253.2      69.3
    4039     33.45     694     656    148.70     33.50
    3119     33.50    -231     201    334.90     52.70
    4114     33.50     764     643     256.0      27.2
    3858     33.53     505     834     110.6     -45.9
    2856     33.57    -501     497     258.9      39.6
    3378     33.61      17     406      90.6      51.8
    4211     33.65     845     468    323.90    -32.70
    5618     33.68    2250     856     181.9     -40.6
    3688     33.70     318     661    207.50    -28.30
    3837     33.70     467     855      61.6      69.2
    5105     33.75    1730     662     13.10     32.30
    1972     33.77   -1405     662    338.20     54.30
    2696     33.77    -681     662    246.60     11.00
    4370     33.77     993    1150     221.4     -48.6
    5500     33.77    2123     690      99.0     -31.9
    3029     33.80    -351     781      34.7     -61.1
    3046     33.82    -336     758     212.7      71.3
    2751     33.85    -634     630      86.8     -84.4
    3839     33.85     454     471    225.60     29.70
    3392     33.88       4     995      15.4      51.7
    4319     33.92     927    1176     253.3     -33.4
    5216     33.96    1820    1238     352.9     -33.6
    3087     33.98    -311     824      27.8     -60.4
    3310     34.00     -91     473    322.80    -23.80
    2429     34.11    -982     478     137.9     -54.5
    4153     34.19     734    1334       1.1     -34.4
    3745     34.20     325     670     96.60    -42.90
    3218     34.29    -211     991     322.1     -50.4
    2996     34.30    -434     675     323.7      28.8
    3069     34.33    -364     951     221.7     -24.5
    3554     34.34     120     578      99.0     -29.3
    4703     34.36    1267     555     257.9      21.9
    4369     34.37     932    1147     297.4      26.2
    3701     34.38     263     674    339.30    -14.40
    2863     34.42    -579     590      40.4     -61.9
    2737     34.44    -707     867     102.3     -55.2
    3124     34.44    -320     675    337.90    -20.90
    4785     34.48    1337    1268     174.3      50.1
    6626     34.48    3178    1306     170.7      28.9
    4746     34.52    1294     677     76.60    -51.00
    1382     34.56   -2073     677    124.50     43.40
    5751     34.58    2293    1133     347.1     -35.4
    3778     34.61     317     464      59.9      70.3
    3520     34.70      50     966     285.8     -13.4
    4354     34.70     884    1037     269.2      72.4
    2813     34.71    -658     480    345.40    -51.10
    3874     34.72     402     927     300.8      42.1
    3460     34.76     -16     649      90.1      48.8
    4406     34.76     930     830      53.5     -17.0
    2029     34.80   -1451    1056     113.5     -59.9
    3292     34.82    -190     975     229.5      63.3
    3568     34.87      81     737     207.8     -28.0
    2445     34.88   -1043     967      77.4      77.3
    3366     34.88    -122     239    306.60     19.90
    4060     34.88     572     684    307.20     54.70
    3057     34.89    -432     657     324.0      21.8
    3162     34.89    -326     684    342.00     36.40
    4584     34.97    1087     685    343.20     63.80
    4752     35.01    1250     686    107.20     64.40
    3119     35.08    -389     226    171.00     25.30
    2985     35.11    -526     969     226.6     -19.2
    3496     35.11     -15     666     180.1      25.8
    4092     35.14     578     847     225.6     -41.8
    4837     35.14    1323     927     143.9     -43.4
    3466     35.17     -51     858     144.4      44.8
    3252     35.18    -266     832     313.8      73.6
    3337     35.20    -183     357    281.60     21.10
    4198     35.21     677     839     176.7     -56.8
    2943     35.24    -581    1083      19.9      40.0
    3123     35.26    -403     670      99.7     -33.9
    3336     35.26    -190     445     204.8      79.8
    4135     35.30     605     793     150.4      30.1
    4074     35.32     542     187    152.80    -35.90
    4824     35.34    1290    1508     359.0      56.3
    8167     35.34    4633     898     296.3     -39.9
    2687     35.40    -853    1518     228.5     -16.6
    3480     35.44     -64     695      3.10    -28.40
    4694     35.50    1144    1158     272.0      15.1
    4187     35.51     636    1404     132.6      25.5
    4609     35.51    1058    1034     287.5      10.8
    3351     35.52    -201     494    340.50    -25.50
    7231     35.54    3677     936     341.8      73.7
    3143     35.61    -418     956      33.5      83.0
    3201     35.61    -361     698    296.50     23.50
    2226     35.64   -1338    1212     194.6     -69.8
    2844     35.67    -723     799     217.0     -27.6
    5333     35.69    1764     952     298.0     -15.1
    3667     35.70      97     700    217.40    -59.00
    3164     35.71    -407     700    275.30    -15.10
    3519     35.71     -52     207     87.70    -48.30
    3179     35.75    -396     810     244.1     -27.6
    3851     35.75     276     860     136.4      66.9
    2500     35.83   -1083     786     136.2     -44.7
    3118     35.83    -465     871      22.4     -47.7
    4523     35.83     940     974     311.1     -12.3
    3810     35.84     226     695     239.6      64.5
    4312     35.84     728    1281     326.7      25.1
    4330     35.84     746     959     333.5     -45.6
    4198     35.85     613     703     84.00    -12.20
    3617     35.86      31     796     229.9      25.2
    3931     35.86     345     703    106.00    -39.40
    3345     35.87    -242     765     292.8      54.2
    3633     35.88      45     814     122.7     -65.4
    2994     35.89    -595     715     135.4      38.8
    2274     35.91   -1317     727     214.0      31.3
    3319     35.95    -277     705     85.10    -49.10
    4257     35.98     659     697     295.9      26.0
    8075     36.01    4474    1482     232.9      74.9
    2147     36.02   -1455     945     131.4      19.6
    3684     36.09      75     707    193.90    -55.30
    4107     36.09     498     707    325.00     29.30
    2307     36.11   -1306     708     14.40    -53.40
    4340     36.11     728     708    282.60    -25.60
    3850     36.17     233     663     259.2      31.6
    3728     36.20     108     648     279.0     -21.6
    3501     36.21    -120     414     193.3     -30.9
    3475     36.22    -147     284    142.00     30.30
    5938     36.25    2313    1479     231.3     -20.2
    3946     36.29     316     711    180.20     29.00
    4446     36.37     809     377     319.6      26.5
    1549     36.40   -2092     714    123.80     42.70
    4105     36.41     464     813      50.6      68.8
    3285     36.43    -358     834      90.9      54.7
    4781     36.43    1138     361     302.4      21.6
    4561     36.45     916    1061     346.5     -40.3
    3524     36.47    -124     715     76.00    -54.80
    2658     36.49    -991     715    259.10     41.90
    2983     36.50    -667     715    244.30     15.40
    3162     36.54    -492     373     340.8     -25.3
    4165     36.55     510    1062     220.0     -45.2
    3204     36.56    -452     805     106.0     -72.7
    3073     36.58    -586     717     24.70    -28.70
    4575     36.59     916     359    342.60    -32.60
    2841     36.61    -820     896      30.6      74.9
    4845     36.63    1182     718     67.00     64.30
    2979     36.65    -686    1174      44.3     -64.1
    3155     36.65    -510    1347     207.1     -59.1
    3472     36.66    -194     920     140.4      34.1
    7631     36.66    3965    1065     178.4     -54.8
    2980     36.69    -689     719    266.90     16.30
    3425     36.73    -248     912      78.1      62.5
    5089     36.74    1414     720    144.00    -50.30
    3592     36.85     -93     505     223.3      42.2
    3831     36.88     143     854     233.2      32.8
    3436     36.96    -260    1366     216.2     -32.0
    4790     36.96    1094     418    311.40     32.00
    3522     36.97    -175     847      86.5      51.4
    4263     36.99     564     797     303.3      53.7
    2608     37.01   -1093    1031     124.9      53.6
    4895     37.02    1193     726    112.60     79.60
    3238     37.06    -469     419    307.80     39.20
    8397     37.07    4690    1369     132.6     -44.5
    4657     37.08     949     808     150.2     -20.8
    4694     37.11     984     727    146.90    -59.60
    3419     37.13    -294     972     283.1     -14.2
    4698     37.20     978     976     143.1     -33.3
    4901     37.20    1181    1051     332.7      44.0
    3502     37.22    -220     390     155.8     -43.2
    3727     37.22       5     647     192.9     -31.8
    3597     37.24    -126     240    102.90    -62.20
   10223     37.31    6492    2058     139.0     -39.3
    3604     37.31    -127     815      87.2      53.9
    4065     37.31     334     494     280.7      41.7
    4910     37.33    1178     519    138.60    -27.70
    3976     37.35     241     519    124.40    -69.60
    3861     37.38     123     422    308.10     19.40
    4647     37.38     909     622     226.9      68.4
    5849     37.39    2110    1056      33.0      60.2
    4162     37.41     421    1048      36.0     -60.0
    4880     37.44    1136     734    148.20    -57.90
    1821     37.46   -1925     687      99.8     -39.2
    4321     37.50     571     146    319.20     26.70
    4784     37.50    1035     735    124.70    -38.90
    5272     37.56    1516    1698     342.8     -57.8
    2991     37.58    -767     688     214.7      14.3
    3151     37.67    -616     979      81.7     -19.9
    3909     37.68     141     837     178.1     -49.1
    3103     37.69    -666     332     87.90    -48.20
    4848     37.72    1076     739    254.20    -43.70
    3794     37.73      21     739     143.9      36.2
    3368     37.74    -406    1032     136.5      56.2
    4002     37.75     227    1121      81.2      70.3
    4164     37.76     388     740     27.10    -57.40
    5559     37.79    1780    1019     326.6      62.2
    3746     37.82     -36     741    193.00    -56.70
    3114     37.83    -669     741    272.90     19.20
    3154     37.88    -634     742    169.70     38.80
    3337     37.88    -451     492     338.4     -21.6
    3494     37.90    -296     951     304.0      34.4
    3784     37.92      -8    1176      44.7     -64.7
    3842     38.01      40     745    323.40     21.40
    3998     38.01     197     801     224.2     -52.3
    3293     38.03    -510    1204     229.7      55.4
    3746     38.07     -61     698     267.7     -30.6
    4925     38.09    1116     944     112.8     -44.9
    6239     38.09    2430    1110     255.5      67.2
    5447     38.18    1629     748      8.00     63.50
    3417     38.21    -404    1144     232.0      59.1
    4868     38.22    1046     811      23.5      69.1
    4451     38.24     627     480     189.1      24.3
    2568     38.26   -1258    1019     121.0      58.1
    2645     38.31   -1186     954     177.1     -48.8
    3905     38.31      74     751    310.90     30.00
    3960     38.35     125     690      93.7     -42.3
    2305     38.36   -1531     696     135.0      35.1
    3323     38.42    -519     673     273.5     -20.6
    3137     38.43    -706     753    322.80     54.80
    5041     38.47    1194     804     305.1      27.1
    2859     38.50    -991     755    281.30     24.70
    4306     38.54     452     765     345.9      76.7
    3858     38.58       0     720     152.6     -37.4
    2366     38.65   -1500     758    126.00     50.70
    3499     38.65    -366     572     262.1     -80.7
    3312     38.67    -555     662     262.6     -82.6
    4830     38.67     963     839     146.0     -26.9
    5194     38.67    1327     800     191.8     -42.7
    3088     38.69    -781     758    317.90    -60.10
    4503     38.71     632     884     318.5      51.6
    4611     38.72     739     882     189.8      25.3
    3654     38.75    -221     539    294.10     36.20
    4051     38.77     174     394     221.4     -47.8
    4062     38.78     183     760    197.30     81.10
    3940     38.79      61     696     170.6     -48.5
    4149     38.80     269     811     148.7      27.3
    3651     38.81    -230     701     114.7     -72.7
    3081     38.83    -802     761     72.80    -59.40
    5520     38.85    1635     981     313.7      42.4
    3096     38.86    -791     762    282.30     -9.60
    4615     38.87     728    1058     328.5      30.4
    2716     38.88   -1172     762    345.40    -51.00
    5118     38.94    1224     763    275.60     15.80
    3929     38.96      33     985      99.2     -31.3
    5027     38.98    1129     999     330.0     -17.4
    3663     38.99    -236     818     331.6      31.0
    3752     38.99    -147    1033     250.8      15.9
    4158     39.01     257     765    323.70     24.90
    3647     39.03    -256     959     247.7      66.3
    4024     39.04     120     584     220.8     -50.4
    9263     39.04    5359    1229     278.4      27.7
    4056     39.07     149     963     226.2      30.2
    4870     39.08     962     879     254.3     -43.4
    3469     39.10    -441    1226     228.3      52.6
    4403     39.15     487     767    329.70     20.40
    4172     39.18     254     223    269.60     26.30
    4206     39.18     288     954      56.5     -36.5
    3234     39.22    -689     769    175.10     24.30
    4545     39.24     622     769     46.40     68.50
    4545     39.25     620     852      56.4      22.1
    3942     39.29      13     428     191.5     -43.3
    4230     39.29     302     770    326.60    -26.60
    3147     39.31    -784     648     328.0     -35.1
    3050     39.33    -883     771    234.60    -20.10
    3581     39.34    -353     757     150.2      23.7
    4349     39.37     412     855     134.9      67.7
    3275     39.38    -663    1217      25.1     -58.8
    3922     39.38     -16    1042     113.3      12.2
    4060     39.39     121     715     143.4      22.8
    4517     39.42     575     773     70.00    -48.70
    3587     39.44    -357     773    244.00     70.80
    3993     39.45      48     771     185.7     -24.6
    4422     39.47     475     999     286.2     -24.6
    4019     39.52      67     508     307.5      55.5
    3425     39.53    -528     793     183.3     -30.3
    2743     39.55   -1212    1000     254.7      15.4
    4061     39.55     106    1012     279.7      68.5
    5309     39.56    1353     923     327.8      13.9
    3159     39.58    -799     776    109.70     54.80
    3889     39.58     -69    1183      46.5     -25.7
    3987     39.58      29     568     329.1      29.6
    4977     39.63    1014     777    253.90     21.70
    2438     39.64   -1526     777    280.60     -7.10
    3765     39.67    -202     778    206.70     78.20
    3408     39.68    -560    1035     108.9     -72.1
    4024     39.71      53     674     218.8      47.6
    4487     39.74     513     994      61.3     -20.8
    4005     39.76      29     738     143.1     -52.9
    3334     39.78    -644     780    290.80     23.90
    4882     39.79     902     191    317.30     30.60
    5232     39.82    1250     780    201.50     17.80
    3916     39.93     -77    1087     238.3      50.2
    4266     39.93     273     260    332.20    -23.80
    4745     39.95     750     851      58.6      74.8
    5006     39.96    1011     783    104.70    -48.00
    2381     39.97   -1617     784    140.00     34.00
    3361     39.97    -637     556    147.80    -44.50
    9167     39.97    5170    1076     103.7     -28.8
    3630     39.99    -369     784    237.60     70.50
    4484     40.00     484    1324      61.4     -33.3
    3267     40.07    -740     785    159.60    -43.60
    4792     40.08     784     344     224.7      19.5
    4303     40.10     293     326    331.40    -23.10
    3449     40.11    -562     786    307.80     15.30
    4469     40.11     458     453    113.30    -31.20
    4743     40.13     730     738     326.9      22.6
    7079     40.13    3066     893      75.9     -52.8
    4193     40.22     171     788    217.20    -44.90
    4451     40.22     429     707     189.8      25.3
    4126     40.26     100     789    237.10     39.80
    2878     40.27   -1148     789     43.50     34.10
    3954     40.27     -74     640     63.80     72.90
    3768     40.39    -271     475     154.0     -40.9
    2837     40.44   -1207    2000     210.7     -60.4
    4057     40.45      12     793    271.90     36.80
    5105     40.47    1057     563    117.50    -64.50
    5045     40.49     996     971     324.6      13.9
    3119     40.50    -931     794    264.20     19.30
    4634     40.53     581     512     302.0      57.7
    4217     40.54     163     542     225.7      29.2
    4431     40.54     376     282    318.90     26.50
    4323     40.57     266    1039     315.5      60.0
    3925     40.59    -134     930      95.2     -34.9
    5718     40.59    1659    1252     296.3      15.1
    3238     40.60    -822     938      24.6     -59.4
    3192     40.61    -869     796    314.10     49.90
    2726     40.63   -1337     796     71.10    -50.30
    4291     40.67     224     797    198.70    -28.30
    6548     40.69    2479    1755     317.3      45.6
    3763     40.71    -308     938     244.7      13.7
    3310     40.77    -767     609      20.2      49.0
    3370     40.78    -708     582     87.70    -48.30
    3616     40.79    -463     948      44.4     -76.9
    4276     40.83     193     861     145.4     -47.5
    4627     40.83     543     568    146.80    -25.20
    3335     40.85    -750    1139     222.3     -23.4
    3806     40.86    -280     772     151.4     -18.9
    4903     40.86     817     801    323.90     14.20
    4757     40.88     669     814     171.6     -62.1
    3985     40.90    -105     600     209.9     -29.7
    4109     40.92      17    1209      12.7     -53.2
    4287     40.92     195     516     342.5     -32.4
    3442     40.93    -651     802    137.40     56.00
    5031     40.96     935    1064     111.3     -51.7
    3322     40.99    -777     803    269.30     17.30
    4796     40.99     698     803    220.80     17.10
    4665     41.00     565     804    309.50     34.10
    5453     41.09    1344    2386      57.1     -73.9
    3513     41.11    -598    1284     289.3      15.8
    2628     41.15   -1487     987     183.0      45.1
    5165     41.15    1050     806    159.80     39.00
    4338     41.16     222     883     243.1      69.2
    4766     41.16     650     619     126.6     -19.6
    3889     41.20    -231     808    252.80     69.70
    3455     41.24    -669     946     138.6      51.0
    4338     41.24     214     808     73.40    -46.10
    4201     41.29      72     801     136.9     -47.8
    3481     41.32    -651     968     138.9     -61.8
    5421     41.32    1289     608     151.7     -33.1
    3093     41.33   -1040     673     199.2     -60.5
    5236     41.37    1099     567     186.1     -33.6
    4194     41.38      56     762     141.1      27.5
    4488     41.42     346     924      69.1     -49.3
    3842     41.43    -301     406    261.60     29.20
    4633     41.47     486     891     300.6     -23.3
    3219     41.52    -933     727     190.4     -32.3
    3734     41.54    -420     666     201.0     -31.8
    4062     41.54     -92     814    226.70     31.60
    4289     41.57     132     910     171.8     -48.6
    3407     41.63    -756     841      35.2      44.5
    3803     41.68    -365     694     207.2     -54.8
    3962     41.68    -206     597      78.9      73.8
    3683     41.69    -486     978     230.0      72.2
    4045     41.73    -128     606     159.8     -31.3
    4620     41.74     446     580    117.00    -59.70
    5188     41.74    1014     779     296.2      50.6
    4146     41.77     -30     581     65.00     72.70
    4280     41.77     103     928      49.0      68.8
    3365     41.78    -813     819    160.50     29.50
    3739     41.80    -441     687     125.9     -64.7
    4025     41.80    -155     694     253.0      34.4
    2206     41.83   -1977     820    197.70     31.60
    4970     41.90     780     716     192.8     -36.0
    3466     41.92    -726     822     98.50    -54.30
    3589     41.92    -603     726     254.0     -78.3
    4829     41.95     634     720     337.9     -21.0
    3264     41.97    -933     650     208.1      35.6
    3495     41.97    -702     729      47.1     -27.9
    3631     41.98    -567     425     89.70     32.60
    4171     41.98     -27     610     211.3     -48.6
    3266     42.01    -935    1038      78.2     -56.6
    3954     42.07    -254     232    140.20     25.80
    3956     42.07    -251     825    217.40     74.00
    3306     42.09    -903     800     212.1      40.2
    4896     42.09     687     585     51.20     17.20
    4294     42.11      83     813     322.4      59.7
    4265     42.15      49     826    252.80    -33.70
    3866     42.20    -354     856     339.3      59.9
    4861     42.23     638    1422     287.0     -12.1
    4051     42.25    -174     961     148.7     -41.6
    5025     42.25     800     794     170.8      47.8
    4227     42.27       0     243    342.60    -31.60
    4504     42.27     277    1372      57.3     -41.0
    4754     42.27     527     828    291.30     10.50
    4159     42.31     -72    1124     284.2     -14.2
    4583     42.33     350     830    267.40     34.70
    3822     42.39    -417    1150      81.5      15.1
    4736     42.39     497    1174     198.0     -66.3
    4425     42.45     180    1108      27.8     -56.1
    4598     42.51     347     833     75.00     19.80
    4741     42.53     488     745     198.1     -66.3
    3731     42.54    -523     128    269.70     26.30
    3544     42.55    -711     945     155.9     -45.1
    4673     42.55     418     729     334.8     -20.1
    5136     42.56     879     834     97.70    -68.30
    4171     42.59     -88     883     169.1      42.9
    5308     42.60    1048     871     141.0      27.8
    3564     42.61    -697     835    223.20     40.60
    4678     42.62     416    1194     191.3      48.4
    3264     42.65   -1001     619      88.9      34.3
    2316     42.66   -1950    1045      98.7      51.9
    4422     42.67     155     899     252.7      26.3
    5389     42.68    1121     995     183.1     -33.5
    3928     42.73    -345     594    256.80     27.20
    4121     42.76    -155     838    225.60    -41.70
    4539     42.80     259    1073     317.0      46.7
    3141     42.83   -1142     443     154.6     -51.5
    4355     42.83      73     484    303.40     54.00
    4690     42.84     406     735     299.1      50.2
    4481     42.89     192     674     204.3     -29.5
    3323     42.95    -972     979     279.1     -80.5
    4594     42.95     299     694     258.0     -32.5
    4719     42.95     424     842    122.00    -35.00
    3327     42.96    -969     717     149.2      24.4
    4013     42.97    -284     842    328.40    -10.30
    4783     42.99     484     795     321.2     -15.5
    4149     43.01    -152     687      84.1     -54.5
    4200     43.01    -101     593     202.7     -25.5
    3250     43.02   -1052    1093     292.7     -80.8
    4099     43.06    -207    1136      14.2     -54.4
    7804     43.07    3497    1128     145.4     -45.1
    3489     43.08    -819     872     141.8      30.6
    4380     43.10      70     760     331.4      18.9
    3791     43.11    -521     599    151.80    -37.40
    4641     43.12     329     640     335.9      10.9
    4717     43.15     402     380    304.40     50.00
    5198     43.15     883    1217     181.2     -80.1
    3156     43.16   -1160     629     236.6     -72.0
    4561     43.17     244     624     250.7     -45.0
    5881     43.20    1561    1011     319.2      62.3
    4416     43.22      94     847    141.70    -31.40
    4227     43.25     -98     259    347.30    -38.50
    3613     43.26    -713     861     107.9     -54.8
    4448     43.30     118     595     248.7     -42.9
    6412     43.30    2082     943     311.0      24.7
    4956     43.32     624    1145     329.7      29.5
    3839     43.40    -501     851    191.70    -42.20
    4333     43.40      -7     884     308.7      57.6
    4829     43.42     487     351    317.00     30.90
    4086     43.45    -259     763     191.5     -68.5
    4702     43.51     351     395     199.1     -31.2
    4940     43.51     589     967      88.5     -36.4
    3132     43.53   -1221    1139      98.8     -36.4
    2955     43.54   -1399     853    241.80     57.80
    4065     43.57    -292    1257     257.6      27.2
    5397     43.57    1040     896     331.0     -16.0
    4223     43.60    -137    1072     344.7     -37.6
    4582     43.61     221     644     185.8      26.0
    4793     43.70     423    1767      86.7     -53.4
    4501     43.72     129     526     145.1     -43.2
    5084     43.72     712     779     255.9     -78.5
    5274     43.75     899     931     307.7      23.4
    4536     43.76     160     691     333.4      17.0
    5268     43.76     892     570     224.6      20.4
    5722     43.76    1346    1214     286.7      66.6
    4460     43.80      80     965      75.6     -50.7
    4999     43.80     619    1259     351.5     -20.5
    4357     43.84     -27     722     146.5     -45.2
    4589     43.85     204     813      85.8     -49.4
    2830     43.87   -1557     700     259.0      45.1
    3901     43.87    -486     778     130.4     -29.2
    3805     43.90    -585     559     190.7     -52.3
    3533     43.91    -858     914     152.2     -42.7
    4534     43.91     143     861    256.80     27.50
    4748     43.91     357    1191     248.3      21.1
    4823     43.91     432     861     92.10    -17.60
    4146     43.93    -247     397     196.2     -26.9
    4920     43.93     527     362     193.0     -32.2
    4644     43.95     250     861    303.30     47.40
    2871     43.96   -1525    1369       9.3     -34.3
    3728     43.96    -668    1738      58.1     -34.9
    2705     43.98   -1693     865     200.7      14.5
    5314     44.00     914     792      11.2      69.6
    6581     44.00    2181     952     321.9      34.1
    5637     44.03    1234    1036      49.0     -30.2
    4819     44.04     415     524     199.5     -23.9
    4896     44.04     492     701     139.9      18.9
    4739     44.09     330     946     146.7      33.2
    4390     44.15     -25     748     129.6      27.0
    4144     44.17    -273     358     184.8      21.3
    4366     44.24     -58     693     205.4     -64.7
    4804     44.24     380     628     202.4     -30.3
    4634     44.28     206     584     189.9     -22.7
    5103     44.29     674     785     172.4     -60.9
    4668     44.32     236     983     145.3     -47.6
    6817     44.32    2385    1394     222.8     -35.1
    5201     44.33     768     844      98.9     -51.7
    4049     44.34    -385    2510     223.1     -51.1
    4314     44.37    -123     946     140.5     -43.6
    4736     44.38     298     863     203.8     -73.2
    3082     44.39   -1357    1550     258.7      69.3
    3106     44.42   -1336     871     90.20     37.90
    4394     44.42     -48     598     184.3     -60.9
    4545     44.44     101     315     193.8     -26.0
    5023     44.44     579     890     306.4      44.9
    4077     44.45    -368     879     129.0      24.7
    4120     44.46    -326     871    209.20    -50.50
    4560     44.46     114     297    187.10    -21.70
    4522     44.48      74     872    279.90    -29.40
    4464     44.51      13     839      74.9      13.2
    4413     44.54     -41     639     188.9     -62.4
    4084     44.57    -373    1393     189.0     -66.8
    5550     44.58    1092    1017     231.9      31.9
    4873     44.59     414    1035     113.8     -48.3
    5007     44.59     548     959     148.5      32.5
    2560     44.62   -1902    1032      93.2     -40.9
    3593     44.62    -870     875     61.40     69.20
    4807     44.62     345     884      97.0     -42.7
    3831     44.63    -632     855     140.7      31.0
    4069     44.63    -394     905     305.0      47.8
    4556     44.63      93    1114     194.6      40.4
    6556     44.63    2093    1269     326.4      34.6
    4379     44.64     -85     466     216.9      29.6
    3833     44.65    -632     663     195.0     -61.1
    5093     44.67     626     288    125.90    -30.60
    3946     44.69    -522     876    276.30     23.60
    4608     44.71     137    1050     243.0     -73.4
    3413     44.73   -1060    1229     229.9      41.2
    6392     44.74    1918    1014     263.4      34.2
    3264     44.76   -1212    1256     172.7      32.6
    4944     44.77     467     758     185.2      22.1
    4815     44.79     336     916     240.4      34.3
    4536     44.83      53     934     232.5     -32.2
    4649     44.84     165     879    142.50    -36.10
    5552     44.87    1065     879      7.50    -52.10
    3940     44.90    -550     450     114.0     -60.6
    7567     44.90    3077    1340     314.8      40.2
    9725     44.90    5235    1870      44.8      52.6
    4044     44.91    -447     791     181.7      25.0
    5192     44.93     698     881    321.50    -25.40
    5617     44.95    1122     821     332.3     -31.9
    4107     44.98    -391     848     148.7      30.0
    4943     44.98     445     332    144.50    -49.00
    4413     45.03     -90     882    148.70    -29.70
    5691     45.03    1188     992     326.9      17.2
    3555     45.04    -949     821     109.6     -63.5
    3140     45.11   -1370     884    156.10     16.80
    3602     45.12    -910     918     157.9      29.1
    3508     45.13   -1005     922      99.4     -55.7
    4813     45.14     299     980     272.8      15.8
    4894     45.14     380    1048     264.0      17.9
    4573     45.16      56     885    110.60    -30.20
    5038     45.16     522     752     148.1     -31.8
    4908     45.20     388     668     205.8     -33.6
    5400     45.20     880     649     255.4      41.7
    4236     45.21    -285     984     246.7     -32.5
    4303     45.21    -218     783     215.4     -31.0
    4664     45.22     142     531     301.2     -33.6
    5227     45.23     704     875     289.4      57.5
    5213     45.25     688     373     150.4     -13.4
    3884     45.27    -643     632     190.6      24.9
    4551     45.29      22     988     225.1     -37.4
    3903     45.34    -631     703     188.5      24.2
    4460     45.36     -76     529      73.7     -50.1
